timestamp,Fecha_Satelite_UTC,Fecha_Captura_Chile,Volcan,Sensor,VRP_MW,Distancia_km,Tipo_Registro,Clasificacion Mirova,Ruta Foto,Fecha_Proceso_GitHub,Ultima_Actualizacion,Editado,Origen_Dato,Confianza_Validacion,Requiere_Verificacion,Nota_Validacion
1776319922,2026-04-16 06:12:02,2026-04-16 02:12:02,Lascar,VIIRS375,1.45,1.5,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-16/06-12-02_Lascar_VIIRS375_Latest.png,2026-04-16 04:05:48,2026-04-16 05:15:52,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776317041,2026-04-16 05:24:01,2026-04-16 01:24:01,Lascar,VIIRS,1.29,1.68,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-16/05-24-01_Lascar_VIIRS750_Latest.png,2026-04-16 03:35:53,2026-04-16 04:45:50,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776317041,2026-04-16 05:24:01,2026-04-16 01:24:01,Lascar,VIIRS375,1.17,1.55,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-16/05-24-01_Lascar_VIIRS375_Latest.png,2026-04-16 03:35:53,2026-04-16 04:00:53,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776231721,2026-04-15 05:42:01,2026-04-15 01:42:01,Lascar,VIIRS,1.73,1.5,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-15/05-42-01_Lascar_VIIRS750_Latest.png,2026-04-15 05:20:50,2026-04-15 05:30:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776216600,2026-04-15 01:30:00,2026-04-14 21:30:00,Lascar,MODIS,0.82,1.0,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-15/01-30-00_Lascar_MODIS_Latest.png,2026-04-15 00:20:50,2026-04-15 06:15:50,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776061081,2026-04-13 06:18:01,2026-04-13 02:18:01,Lascar,VIIRS375,0.04,0.84,ALERTA_TERMICA,Muy Bajo,imagenes_satelitales/Lascar/2026-04-13/06-18-01_Lascar_VIIRS375_Latest.png,2026-04-13 07:35:54,2026-04-13 18:15:49,NO,latest.php,alta,False,Validado por MIROVA latest.php
1776060000,2026-04-13 06:00:00,2026-04-13 02:00:00,Lascar,VIIRS,1.0,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-13/06-00-00_Lascar_VIIRS750_VRP.png,2026-04-13 11:31:16,2026-04-13 11:31:16,NO,OCR,alta,False,"Grupo píxeles rojos Y=286 (área=59 px², dist≈1.86 km)"
1775979000,2026-04-12 07:30:00,2026-04-12 03:30:00,Lascar,MODIS,1.44,2.0,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-12/07-30-00_Lascar_MODIS_Latest.png,2026-04-12 05:50:47,2026-04-12 11:00:54,NO,latest.php,alta,False,Validado por MIROVA latest.php
1775974680,2026-04-12 06:18:00,2026-04-12 02:18:00,Lascar,VIIRS375,1.13,0.0,ALERTA_TERMICA_OCR,Medio,imagenes_satelitales/Lascar/2026-04-12/06-18-00_Lascar_VIIRS375_VRP.png,2026-04-12 05:57:34,2026-04-12 05:57:34,NO,OCR,alta,False,"Grupo píxeles rojos Y=287 (área=58 px², dist≈1.92 km)"
1775972882,2026-04-12 05:48:02,2026-04-12 01:48:02,Lascar,VIIRS375,1.41,1.19,ALERTA_TERMICA,Bajo,imagenes_satelitales/Lascar/2026-04-12/05-48-02_Lascar_VIIRS375_Latest.png,2026-04-12 03:50:45,2026-04-12 05:00:52,NO,latest.php,alta,False,Validado por MIROVA latest.php
