2026-09-13T03:19:24Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-13T01:15:22Z	NRT Retry (NASA recovery)	schedule
2026-09-13T00:58:56Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-13T00:56:21Z	Deploy GitHub Pages	workflow_run
2026-09-13T00:27:04Z	Deploy GitHub Pages	schedule
2026-09-13T00:02:55Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T23:45:04Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-12T23:07:38Z	NRT Retry (NASA recovery)	schedule
2026-09-12T22:19:52Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T22:15:12Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T21:30:14Z	Deploy GitHub Pages	workflow_run
2026-09-12T21:06:04Z	Deploy GitHub Pages	schedule
2026-09-12T20:48:29Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-12T20:12:27Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-12T19:31:39Z	NRT Retry (NASA recovery)	schedule
2026-09-12T19:23:36Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T19:19:03Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T18:48:58Z	Deploy GitHub Pages	schedule
2026-09-12T18:09:19Z	Deploy GitHub Pages	workflow_run
2026-09-12T17:12:18Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T17:07:35Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T16:56:52Z	Tests	pull_request
2026-09-12T16:55:32Z	Deploy GitHub Pages	push
2026-09-12T16:55:32Z	Tests	push
2026-09-12T16:52:54Z	Probe S137 sigma del dNTI, 4 brazos	workflow_dispatch
2026-09-12T16:52:45Z	Tests	push
2026-09-12T16:52:21Z	Tests	pull_request
2026-09-12T16:50:15Z	Tests	pull_request
2026-09-12T16:45:55Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-12T16:44:27Z	Tests	pull_request
2026-09-12T16:23:46Z	NRT Retry (NASA recovery)	schedule
2026-09-12T15:52:37Z	Deploy GitHub Pages	schedule
2026-09-12T15:44:54Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-12T14:39:25Z	Deploy GitHub Pages	workflow_run
2026-09-12T14:34:20Z	NRT Healthcheck (Tier A staleness)	schedule
2026-09-12T14:05:29Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T13:37:00Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T13:20:59Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-12T11:40:37Z	NRT Retry (NASA recovery)	schedule
2026-09-12T11:17:20Z	Deploy GitHub Pages	schedule
2026-09-12T11:08:09Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-12T10:43:08Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T09:40:40Z	Deploy GitHub Pages	workflow_run
2026-09-12T09:23:57Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T08:22:28Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-12T06:05:22Z	NRT Retry (NASA recovery)	schedule
2026-09-12T05:45:18Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T05:10:53Z	Deploy GitHub Pages	schedule
2026-09-12T04:53:07Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-12T04:43:55Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-12T04:25:41Z	Deploy GitHub Pages	workflow_run
2026-09-12T03:15:22Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-12T01:19:08Z	NRT Retry (NASA recovery)	schedule
2026-09-12T01:05:05Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-12T00:46:19Z	Deploy GitHub Pages	schedule
2026-09-12T00:19:53Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-11T23:35:05Z	Deploy GitHub Pages	workflow_run
2026-09-11T23:24:51Z	NRT Retry (NASA recovery)	schedule
2026-09-11T22:48:44Z	Deploy GitHub Pages	schedule
2026-09-11T22:33:33Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-11T22:15:51Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-11T21:44:20Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-11T21:09:41Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-09-11T20:23:52Z	Deploy GitHub Pages	workflow_run
2026-09-11T19:54:09Z	NRT Retry (NASA recovery)	schedule
2026-09-11T19:40:56Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-09-11T19:19:44Z	Deploy GitHub Pages	schedule
2026-09-11T18:58:56Z	NRT VRP Pipeline (both profiles)	schedule
2026-09-11T18:35:14Z	Reproc watchdog — avisa si un reproceso muere o se cuelga	schedule
2026-09-11T17:03:47Z	NRT Retry (NASA recovery)	schedule
2026-09-11T16:46:39Z	Deploy GitHub Pages	schedule
