2026-08-28T23:42:50Z	Deploy GitHub Pages	schedule
2026-08-28T23:28:16Z	Tests	push
2026-08-28T23:26:14Z	Tests	pull_request
2026-08-28T23:00:59Z	Tests	push
2026-08-28T23:00:47Z	Tests	pull_request
2026-08-28T22:56:46Z	Tests	pull_request
2026-08-28T22:55:26Z	Tests	pull_request
2026-08-28T22:38:22Z	Tests	push
2026-08-28T22:32:38Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-28T21:34:11Z	NRT Healthcheck (Tier A staleness)	schedule
2026-08-28T20:40:30Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T20:40:28Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T20:40:26Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T20:40:19Z	Deploy GitHub Pages	push
2026-08-28T20:40:18Z	Tests	push
2026-08-28T20:37:56Z	Tests	pull_request
2026-08-28T20:34:11Z	Tests	pull_request
2026-08-28T20:10:10Z	Tests	pull_request
2026-08-28T19:50:36Z	Deploy GitHub Pages	workflow_run
2026-08-28T18:39:08Z	.github/workflows/sync-mirova-csv.yml	schedule
2026-08-28T18:13:19Z	NRT VRP Pipeline (both profiles)	schedule
2026-08-28T17:48:35Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T17:48:33Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T17:17:40Z	Tests	pull_request
2026-08-28T15:40:40Z	Tests	pull_request
2026-08-28T15:32:39Z	NRT Retry (NASA recovery)	schedule
2026-08-28T15:13:25Z	Tests	pull_request
2026-08-28T14:55:47Z	Tests	pull_request
2026-08-28T14:36:16Z	Deploy GitHub Pages	schedule
2026-08-28T14:22:42Z	S120 backfill histórico Tier A (por olas)	workflow_dispatch
2026-08-28T14:22:33Z	Tests	push
2026-08-28T14:20:37Z	Tests	pull_request
2026-08-28T13:45:22Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T13:45:20Z	Reproc por trozos (generico, cualquier perfil A/B)	workflow_dispatch
2026-08-28T13:45:10Z	Tests	push
2026-08-28T13:43:20Z	Tests	pull_request
2026-08-28T13:40:16Z	Tests	pull_request
2026-08-28T12:37:03Z	Tests	push
2026-08-28T12:29:31Z	Tests	push
2026-08-28T12:28:57Z	Tests	push
2026-08-28T12:25:30Z	Tests	push
2026-08-28T12:22:24Z	Tests	push
2026-08-28T12:07:06Z	Tests	push
2026-08-28T11:56:03Z	Tests	push
2026-08-28T11:49:33Z	Tests	push
2026-08-28T11:40:30Z	NRT Monitor — alerta si fallan 3+ corridas	schedule
2026-08-28T11:37:03Z	Tests	push
